symbol,open_time,funding_rate,funding_rate_z_7d,funding_rate_1d_change
0GUSDT,2026-05-18 20:00:00+00:00,-0.0001253,-1.0654469,1.832e-05
0GUSDT,2026-05-19 00:00:00+00:00,-9.889e-05,-0.7316864,3.854e-05
0GUSDT,2026-05-19 04:00:00+00:00,-8.073e-05,-0.49586943,0.0002528
0GUSDT,2026-05-19 08:00:00+00:00,-0.00013676,-1.0796673,-5.561e-05
0GUSDT,2026-05-19 12:00:00+00:00,-3.792e-05,0.065473035,0.00011671
0GUSDT,2026-05-19 16:00:00+00:00,-0.00015247,-1.1892883,-3.154e-05
0GUSDT,2026-05-19 20:00:00+00:00,8.59e-06,0.6587026,0.00013389
0GUSDT,2026-05-20 00:00:00+00:00,-0.00014772,-1.0820812,-4.883e-05
0GUSDT,2026-05-20 04:00:00+00:00,1.253e-05,0.74530137,9.326e-05
0GUSDT,2026-05-20 08:00:00+00:00,1.024e-05,0.73689914,0.000147
0GUSDT,2026-05-20 12:00:00+00:00,4.497e-05,1.141263,8.289e-05
0GUSDT,2026-05-20 16:00:00+00:00,5e-05,1.1895541,0.00020247
0GUSDT,2026-05-20 20:00:00+00:00,5e-05,1.1418517,4.141e-05
0GUSDT,2026-05-21 00:00:00+00:00,5e-05,1.0980155,0.00019772
0GUSDT,2026-05-21 04:00:00+00:00,2.495e-05,0.7838096,1.242e-05
0GUSDT,2026-05-21 08:00:00+00:00,5e-05,1.041372,3.976e-05
0GUSDT,2026-05-21 12:00:00+00:00,5e-05,1.0183184,5.03e-06
0GUSDT,2026-05-21 16:00:00+00:00,5e-05,1.0020688,0.0
0GUSDT,2026-05-21 20:00:00+00:00,5e-05,0.99565196,0.0
0GUSDT,2026-05-22 00:00:00+00:00,5e-05,0.9841127,0.0
0GUSDT,2026-05-22 04:00:00+00:00,4.919e-05,0.93863446,2.424e-05
0GUSDT,2026-05-22 08:00:00+00:00,4.868e-05,0.9325519,-1.32e-06
0GUSDT,2026-05-22 12:00:00+00:00,5e-05,0.9306913,0.0
0GUSDT,2026-05-22 16:00:00+00:00,5e-05,0.9231391,0.0
0GUSDT,2026-05-22 20:00:00+00:00,5e-05,0.8929637,0.0
0GUSDT,2026-05-23 00:00:00+00:00,-2.707e-05,0.08550963,-7.707e-05
0GUSDT,2026-05-23 04:00:00+00:00,-0.00011826,-0.94849414,-0.00016745
0GUSDT,2026-05-23 08:00:00+00:00,5e-05,0.8949159,1.32e-06
0GUSDT,2026-05-23 12:00:00+00:00,-1.141e-05,0.20270157,-6.141e-05
0GUSDT,2026-05-23 16:00:00+00:00,5e-05,0.85890603,0.0
0GUSDT,2026-05-23 20:00:00+00:00,2.126e-05,0.53724664,-2.874e-05
0GUSDT,2026-05-24 00:00:00+00:00,-2.468e-05,0.0317499,2.39e-06
0GUSDT,2026-05-24 04:00:00+00:00,-1.72e-06,0.24305977,0.00011654
0GUSDT,2026-05-24 08:00:00+00:00,-2.373e-05,0.012847244,-7.373e-05
0GUSDT,2026-05-24 12:00:00+00:00,3.922e-05,0.7230874,5.063e-05
0GUSDT,2026-05-24 16:00:00+00:00,-0.00015888,-1.4480958,-0.00020888
0GUSDT,2026-05-24 20:00:00+00:00,5e-05,0.8315913,2.874e-05
0GUSDT,2026-05-25 00:00:00+00:00,-5.697e-05,-0.39985082,-3.229e-05
0GUSDT,2026-05-25 04:00:00+00:00,-4.964e-05,-0.46895114,-4.792e-05
0GUSDT,2026-05-25 08:00:00+00:00,2.74e-06,0.22259097,2.647e-05
0GUSDT,2026-05-25 12:00:00+00:00,5e-05,0.8414471,1.078e-05
0GUSDT,2026-05-25 16:00:00+00:00,5e-05,0.8028843,0.00020888
0GUSDT,2026-05-25 20:00:00+00:00,5e-05,0.7662695,0.0
0GUSDT,2026-05-26 00:00:00+00:00,5e-05,0.7279633,0.00010697
0GUSDT,2026-05-26 04:00:00+00:00,5e-05,0.6900951,9.964e-05
0GUSDT,2026-05-26 08:00:00+00:00,5e-05,0.6588987,4.726e-05
0GUSDT,2026-05-26 12:00:00+00:00,5e-05,0.6259231,0.0
0GUSDT,2026-05-26 16:00:00+00:00,5e-05,0.602452,0.0
0GUSDT,2026-05-26 20:00:00+00:00,5e-05,0.5818027,0.0
0GUSDT,2026-05-27 00:00:00+00:00,-4.166e-05,-1.3096658,-9.166e-05
0GUSDT,2026-05-27 04:00:00+00:00,-0.00030969,-4.646258,-0.00035969
0GUSDT,2026-05-27 08:00:00+00:00,-0.00020498,-2.7597046,-0.00025498
0GUSDT,2026-05-27 12:00:00+00:00,-0.00091885,-5.663231,-0.00096885
0GUSDT,2026-05-27 16:00:00+00:00,-0.00089058,-4.1068873,-0.00094058
0GUSDT,2026-05-27 20:00:00+00:00,-0.00022451,-0.8615392,-0.00027451
0GUSDT,2026-05-28 00:00:00+00:00,-0.00032214,-1.2621078,-0.00028048
0GUSDT,2026-05-28 04:00:00+00:00,-0.00049476,-1.923071,-0.00018507
0GUSDT,2026-05-28 08:00:00+00:00,-0.00046187,-1.6675078,-0.00025689
0GUSDT,2026-05-28 12:00:00+00:00,5e-05,0.5482947,0.00096885
0GUSDT,2026-05-28 16:00:00+00:00,-8.4e-05,-0.018024703,0.00080658
0GUSDT,2026-05-28 20:00:00+00:00,-0.00025223,-0.71641934,-2.772e-05
0GUSDT,2026-05-29 00:00:00+00:00,-6.035e-05,0.12768197,0.00026179
0GUSDT,2026-05-29 04:00:00+00:00,-0.00013399,-0.17455624,0.00036077
0GUSDT,2026-05-29 08:00:00+00:00,-0.00015251,-0.23552041,0.00030936
0GUSDT,2026-05-29 12:00:00+00:00,-2.215e-05,0.34564587,-7.215e-05
0GUSDT,2026-05-29 16:00:00+00:00,-5.211e-05,0.22539139,3.189e-05
0GUSDT,2026-05-29 20:00:00+00:00,-0.000111,-0.018512962,0.00014123
0GUSDT,2026-05-30 00:00:00+00:00,-0.00026645,-0.6820556,-0.0002061
0GUSDT,2026-05-30 04:00:00+00:00,-0.00020396,-0.39507833,-6.997e-05
0GUSDT,2026-05-30 08:00:00+00:00,5e-05,0.72869307,0.00020251
0GUSDT,2026-05-30 12:00:00+00:00,3.153e-05,0.6409896,5.368e-05
0GUSDT,2026-05-30 16:00:00+00:00,5e-05,0.7225061,0.00010211
0GUSDT,2026-05-30 20:00:00+00:00,4.66e-05,0.7037115,0.0001576
0GUSDT,2026-05-31 00:00:00+00:00,2.083e-05,0.5841645,0.00028728
0GUSDT,2026-05-31 04:00:00+00:00,-7.86e-06,0.4587651,0.0001961
0GUSDT,2026-05-31 08:00:00+00:00,5e-05,0.70274603,0.0
0GUSDT,2026-05-31 12:00:00+00:00,1.467e-05,0.5512654,-1.686e-05
0GUSDT,2026-05-31 16:00:00+00:00,-5.289e-05,0.24415027,-0.00010289
0GUSDT,2026-05-31 20:00:00+00:00,-0.00020602,-0.40252164,-0.00025262
0GUSDT,2026-06-01 00:00:00+00:00,-0.00025307,-0.58704823,-0.0002739
0GUSDT,2026-06-01 04:00:00+00:00,-0.00025307,-0.56424874,-0.00024521
0GUSDT,2026-06-01 08:00:00+00:00,-0.00025307,-0.53772193,-0.00030307
0GUSDT,2026-06-01 12:00:00+00:00,-0.00025307,-0.5084789,-0.00026774
0GUSDT,2026-06-01 16:00:00+00:00,-0.00025307,-0.47940361,-0.00020018
0GUSDT,2026-06-01 20:00:00+00:00,-0.00025307,-0.4504816,-4.705e-05
0GUSDT,2026-06-02 00:00:00+00:00,-0.00025307,-0.42163208,0.0
0GUSDT,2026-06-02 04:00:00+00:00,-0.00025307,-0.39277163,0.0
0GUSDT,2026-06-02 08:00:00+00:00,-0.00025307,-0.36381257,0.0
0GUSDT,2026-06-02 12:00:00+00:00,-0.00025307,-0.33466128,0.0
0GUSDT,2026-06-02 16:00:00+00:00,-0.00025307,-0.3052161,0.0
0GUSDT,2026-06-02 20:00:00+00:00,-0.00025307,-0.27536482,0.0
0GUSDT,2026-06-03 00:00:00+00:00,-0.00025307,-0.25289017,0.0
0GUSDT,2026-06-03 04:00:00+00:00,-0.00025307,-0.2599921,0.0
0GUSDT,2026-06-03 08:00:00+00:00,-0.00025307,-0.25457227,0.0
0GUSDT,2026-06-03 12:00:00+00:00,-0.00025307,-0.38762933,0.0
0GUSDT,2026-06-03 16:00:00+00:00,-0.00025307,-0.6027657,0.0
0GUSDT,2026-06-03 20:00:00+00:00,-0.00025307,-0.6027841,0.0
0GUSDT,2026-06-04 00:00:00+00:00,-0.00025307,-0.6204971,0.0
0GUSDT,2026-06-04 04:00:00+00:00,-0.00025307,-0.70778143,0.0
0GUSDT,2026-06-04 08:00:00+00:00,-0.00025307,-0.79563236,0.0
0GUSDT,2026-06-04 12:00:00+00:00,-0.00025307,-0.758475,0.0
0GUSDT,2026-06-04 16:00:00+00:00,-0.00025307,-0.72356033,0.0
1000BONKUSDT,2026-05-15 00:00:00+00:00,5e-05,0.48833498,2.372e-05
1000BONKUSDT,2026-05-15 04:00:00+00:00,5e-05,0.48833498,2.642e-05
1000BONKUSDT,2026-05-15 08:00:00+00:00,1.655e-05,-2.050391,-3.345e-05
1000BONKUSDT,2026-05-15 12:00:00+00:00,-2.828e-05,-4.1333313,-7.828e-05
1000BONKUSDT,2026-05-15 16:00:00+00:00,1.893e-05,-1.2595217,-2.725e-05
1000BONKUSDT,2026-05-15 20:00:00+00:00,-8.676e-05,-4.8262596,-9.03e-05
1000BONKUSDT,2026-05-16 00:00:00+00:00,3.641e-05,-0.022596395,-1.359e-05
1000BONKUSDT,2026-05-16 04:00:00+00:00,5e-05,0.50457174,0.0
1000BONKUSDT,2026-05-16 08:00:00+00:00,5e-05,0.50457174,3.345e-05
1000BONKUSDT,2026-05-16 12:00:00+00:00,1.124e-05,-0.95464873,3.952e-05
1000BONKUSDT,2026-05-16 16:00:00+00:00,1.446e-05,-0.794782,-4.47e-06
1000BONKUSDT,2026-05-16 20:00:00+00:00,3.51e-06,-1.1573707,9.027e-05
1000BONKUSDT,2026-05-17 00:00:00+00:00,-7.3e-05,-3.3635964,-0.00010941
1000BONKUSDT,2026-05-17 04:00:00+00:00,2.202e-05,-0.30398163,-2.798e-05
1000BONKUSDT,2026-05-17 08:00:00+00:00,5e-05,0.6002561,0.0
1000BONKUSDT,2026-05-17 12:00:00+00:00,-2.356e-05,-1.6707081,-3.48e-05
1000BONKUSDT,2026-05-17 16:00:00+00:00,-6.341e-05,-2.607109,-7.787e-05
1000BONKUSDT,2026-05-17 20:00:00+00:00,-6.06e-06,-0.9089316,-9.57e-06
1000BONKUSDT,2026-05-18 00:00:00+00:00,-6.987e-05,-2.469195,3.13e-06
1000BONKUSDT,2026-05-18 04:00:00+00:00,8.1e-06,-0.36635992,-1.392e-05
1000BONKUSDT,2026-05-18 08:00:00+00:00,5e-05,0.75319135,0.0
1000BONKUSDT,2026-05-18 12:00:00+00:00,-2.8e-06,-0.6260378,2.076e-05
1000BONKUSDT,2026-05-18 16:00:00+00:00,5e-05,0.78849506,0.00011341
1000BONKUSDT,2026-05-18 20:00:00+00:00,3.568e-05,0.4162212,4.174e-05
1000BONKUSDT,2026-05-19 00:00:00+00:00,-1.603e-05,-0.9310421,5.384e-05
1000BONKUSDT,2026-05-19 04:00:00+00:00,1.257e-05,-0.14003323,4.47e-06
1000BONKUSDT,2026-05-19 08:00:00+00:00,-2.843e-05,-1.2043704,-7.843e-05
1000BONKUSDT,2026-05-19 12:00:00+00:00,-7.2e-07,-0.43797654,2.08e-06
1000BONKUSDT,2026-05-19 16:00:00+00:00,-0.00012114,-3.1326869,-0.00017114
1000BONKUSDT,2026-05-19 20:00:00+00:00,-6.137e-05,-1.6167243,-9.705e-05
1000BONKUSDT,2026-05-20 00:00:00+00:00,-9.737e-05,-2.2339215,-8.134e-05
1000BONKUSDT,2026-05-20 04:00:00+00:00,-9.938e-05,-2.0987463,-0.00011195
1000BONKUSDT,2026-05-20 08:00:00+00:00,-3.504e-05,-0.7392152,-6.61e-06
1000BONKUSDT,2026-05-20 12:00:00+00:00,-1.705e-05,-0.3400485,-1.633e-05
1000BONKUSDT,2026-05-20 16:00:00+00:00,-2.402e-05,-0.45346916,9.712e-05
1000BONKUSDT,2026-05-20 20:00:00+00:00,9.29e-06,0.25521895,7.066e-05
1000BONKUSDT,2026-05-21 00:00:00+00:00,-1.629e-05,-0.26423928,8.108e-05
1000BONKUSDT,2026-05-21 04:00:00+00:00,3.963e-05,0.9069499,0.00013901
1000BONKUSDT,2026-05-21 08:00:00+00:00,5e-05,1.1246954,8.504e-05
1000BONKUSDT,2026-05-21 12:00:00+00:00,-3.84e-05,-0.69809556,-2.135e-05
1000BONKUSDT,2026-05-21 16:00:00+00:00,3.566e-05,0.88574374,5.968e-05
1000BONKUSDT,2026-05-21 20:00:00+00:00,5e-05,1.1500152,4.071e-05
1000BONKUSDT,2026-05-22 00:00:00+00:00,5e-05,1.1500152,6.629e-05
1000BONKUSDT,2026-05-22 04:00:00+00:00,5e-05,1.1500152,1.037e-05
1000BONKUSDT,2026-05-22 08:00:00+00:00,5e-05,1.1192032,0.0
1000BONKUSDT,2026-05-22 12:00:00+00:00,5e-05,1.0691088,8.84e-05
1000BONKUSDT,2026-05-22 16:00:00+00:00,5e-05,1.0417845,1.434e-05
1000BONKUSDT,2026-05-22 20:00:00+00:00,5e-05,1.0014117,0.0
1000BONKUSDT,2026-05-23 00:00:00+00:00,5e-05,0.9884287,0.0
1000BONKUSDT,2026-05-23 04:00:00+00:00,4.098e-05,0.8088892,-9.02e-06
1000BONKUSDT,2026-05-23 08:00:00+00:00,2.205e-05,0.43318823,-2.795e-05
1000BONKUSDT,2026-05-23 12:00:00+00:00,-3.653e-05,-0.7684434,-8.653e-05
1000BONKUSDT,2026-05-23 16:00:00+00:00,-0.00019934,-3.430117,-0.00024934
1000BONKUSDT,2026-05-23 20:00:00+00:00,-1.69e-06,0.05829254,-5.169e-05
1000BONKUSDT,2026-05-24 00:00:00+00:00,-7.817e-05,-1.2820491,-0.00012817
1000BONKUSDT,2026-05-24 04:00:00+00:00,5e-05,0.9478195,9.02e-06
1000BONKUSDT,2026-05-24 08:00:00+00:00,5e-05,0.9474169,2.795e-05
1000BONKUSDT,2026-05-24 12:00:00+00:00,5e-05,0.90967596,8.653e-05
1000BONKUSDT,2026-05-24 16:00:00+00:00,-4.83e-06,-0.060670547,0.00019451
1000BONKUSDT,2026-05-24 20:00:00+00:00,5e-05,0.86559963,5.169e-05
1000BONKUSDT,2026-05-25 00:00:00+00:00,-2.169e-05,-0.40183926,5.648e-05
1000BONKUSDT,2026-05-25 04:00:00+00:00,4.55e-05,0.7592568,-4.5e-06
1000BONKUSDT,2026-05-25 08:00:00+00:00,-6.27e-05,-1.0784827,-0.0001127
1000BONKUSDT,2026-05-25 12:00:00+00:00,5e-05,0.85174966,0.0
1000BONKUSDT,2026-05-25 16:00:00+00:00,5e-05,0.85114616,5.483e-05
1000BONKUSDT,2026-05-25 20:00:00+00:00,5e-05,0.84189415,0.0
1000BONKUSDT,2026-05-26 00:00:00+00:00,5e-05,0.8092302,7.169e-05
1000BONKUSDT,2026-05-26 04:00:00+00:00,4.758e-05,0.7486964,2.08e-06
1000BONKUSDT,2026-05-26 08:00:00+00:00,1.313e-05,0.14965132,7.583e-05
1000BONKUSDT,2026-05-26 12:00:00+00:00,5e-05,0.7499377,0.0
1000BONKUSDT,2026-05-26 16:00:00+00:00,5e-05,0.718064,0.0
1000BONKUSDT,2026-05-26 20:00:00+00:00,5e-05,0.6806198,0.0
1000BONKUSDT,2026-05-27 00:00:00+00:00,5e-05,0.64571536,0.0
1000BONKUSDT,2026-05-27 04:00:00+00:00,9.06e-06,-0.18600176,-3.852e-05
1000BONKUSDT,2026-05-27 08:00:00+00:00,1.444e-05,-0.10395274,1.31e-06
1000BONKUSDT,2026-05-27 12:00:00+00:00,5e-05,0.5888636,0.0
1000BONKUSDT,2026-05-27 16:00:00+00:00,5e-05,0.5566435,0.0
1000BONKUSDT,2026-05-27 20:00:00+00:00,5e-05,0.53536683,0.0
1000BONKUSDT,2026-05-28 00:00:00+00:00,-4.434e-05,-1.3641154,-9.434e-05
1000BONKUSDT,2026-05-28 04:00:00+00:00,-0.00010157,-2.2955165,-0.00011063
1000BONKUSDT,2026-05-28 08:00:00+00:00,-8.563e-05,-1.8574905,-0.00010007
1000BONKUSDT,2026-05-28 12:00:00+00:00,-0.00018545,-3.171292,-0.00023545
1000BONKUSDT,2026-05-28 16:00:00+00:00,-0.00012458,-2.031288,-0.00017458
1000BONKUSDT,2026-05-28 20:00:00+00:00,-0.00014349,-2.1306674,-0.00019349
1000BONKUSDT,2026-05-29 00:00:00+00:00,-8.54e-05,-1.2313414,-4.106e-05
1000BONKUSDT,2026-05-29 04:00:00+00:00,-6.175e-05,-0.85588473,3.982e-05
1000BONKUSDT,2026-05-29 08:00:00+00:00,-6.273e-05,-0.83009744,2.29e-05
1000BONKUSDT,2026-05-29 12:00:00+00:00,-0.00012456,-1.6029428,6.089e-05
1000BONKUSDT,2026-05-29 16:00:00+00:00,-0.00019191,-2.305635,-6.733e-05
1000BONKUSDT,2026-05-29 20:00:00+00:00,-0.00012485,-1.3624322,1.864e-05
1000BONKUSDT,2026-05-30 00:00:00+00:00,5e-05,0.86420316,0.0001354
1000BONKUSDT,2026-05-30 04:00:00+00:00,5e-05,0.85967207,0.00011175
1000BONKUSDT,2026-05-30 08:00:00+00:00,5e-05,0.8465558,0.00011273
1000BONKUSDT,2026-05-30 12:00:00+00:00,5e-05,0.8148538,0.00017456
1000BONKUSDT,2026-05-30 16:00:00+00:00,5e-05,0.78797483,0.00024191
1000BONKUSDT,2026-05-30 20:00:00+00:00,5e-05,0.76601696,0.00017485
1000BONKUSDT,2026-05-31 00:00:00+00:00,2.555e-05,0.41262513,-2.445e-05
1000BONKUSDT,2026-05-31 04:00:00+00:00,-7.297e-05,-0.8660044,-0.00012297
1000BONKUSDT,2026-05-31 08:00:00+00:00,-4.534e-05,-0.4686113,-9.534e-05
1000BONKUSDT,2026-05-31 12:00:00+00:00,-5.73e-06,0.08133459,-5.573e-05
1000BONKUSDT,2026-05-31 16:00:00+00:00,5e-05,0.8119781,0.0
1000BONKUSDT,2026-05-31 20:00:00+00:00,-6.075e-05,-0.6418539,-0.00011075
1000BONKUSDT,2026-06-01 00:00:00+00:00,-4.213e-05,-0.3834336,-6.768e-05
1000BONKUSDT,2026-06-01 04:00:00+00:00,-4.213e-05,-0.3579875,3.084e-05
1000BONKUSDT,2026-06-01 08:00:00+00:00,-4.213e-05,-0.365826,3.21e-06
1000BONKUSDT,2026-06-01 12:00:00+00:00,-4.213e-05,-0.33956465,-3.64e-05
1000BONKUSDT,2026-06-01 16:00:00+00:00,-4.213e-05,-0.31243742,-9.213e-05
1000BONKUSDT,2026-06-01 20:00:00+00:00,-4.213e-05,-0.2850926,1.862e-05
1000BONKUSDT,2026-06-02 00:00:00+00:00,-4.213e-05,-0.2574467,0.0
1000BONKUSDT,2026-06-02 04:00:00+00:00,-4.213e-05,-0.230029,0.0
1000BONKUSDT,2026-06-02 08:00:00+00:00,-4.213e-05,-0.21173044,0.0
1000BONKUSDT,2026-06-02 12:00:00+00:00,-4.213e-05,-0.18320674,0.0
1000BONKUSDT,2026-06-02 16:00:00+00:00,-4.213e-05,-0.15379448,0.0
1000BONKUSDT,2026-06-02 20:00:00+00:00,-4.213e-05,-0.12356806,0.0
1000BONKUSDT,2026-06-03 00:00:00+00:00,-4.213e-05,-0.09236289,0.0
1000BONKUSDT,2026-06-03 04:00:00+00:00,-4.213e-05,-0.074086264,0.0
1000BONKUSDT,2026-06-03 08:00:00+00:00,-4.213e-05,-0.05374985,0.0
1000BONKUSDT,2026-06-03 12:00:00+00:00,-4.213e-05,-0.02036541,0.0
1000BONKUSDT,2026-06-03 16:00:00+00:00,-4.213e-05,0.014962741,0.0
1000BONKUSDT,2026-06-03 20:00:00+00:00,-4.213e-05,0.052329857,0.0
1000BONKUSDT,2026-06-04 00:00:00+00:00,-4.213e-05,0.052263606,0.0
1000BONKUSDT,2026-06-04 04:00:00+00:00,-4.213e-05,0.029218983,0.0
1000BONKUSDT,2026-06-04 08:00:00+00:00,-4.213e-05,0.011655034,0.0
1000BONKUSDT,2026-06-04 12:00:00+00:00,-4.213e-05,-0.05064822,0.0
1000BONKUSDT,2026-06-04 16:00:00+00:00,-4.213e-05,-0.08980628,0.0
1000FLOKIUSDT,2026-05-15 00:00:00+00:00,7.685e-05,1.2180504,0.00014243
1000FLOKIUSDT,2026-05-15 04:00:00+00:00,3.096e-05,0.5324649,0.00015059
1000FLOKIUSDT,2026-05-15 08:00:00+00:00,3.096e-05,0.5765336,0.00015059
1000FLOKIUSDT,2026-05-15 12:00:00+00:00,-3.153e-05,-0.44595855,1.814e-05
1000FLOKIUSDT,2026-05-15 16:00:00+00:00,-3.153e-05,-0.4205422,1.814e-05
1000FLOKIUSDT,2026-05-15 20:00:00+00:00,-0.00017619,-2.5651438,-0.00025304
1000FLOKIUSDT,2026-05-16 00:00:00+00:00,-0.00017619,-2.3295205,-0.00025304
1000FLOKIUSDT,2026-05-16 04:00:00+00:00,-5.705e-05,-0.5655746,-8.801e-05
1000FLOKIUSDT,2026-05-16 08:00:00+00:00,-5.705e-05,-0.53929025,-8.801e-05
1000FLOKIUSDT,2026-05-16 12:00:00+00:00,-0.00015657,-1.8616399,-0.00012504
1000FLOKIUSDT,2026-05-16 16:00:00+00:00,-0.00015657,-1.75376,-0.00012504
1000FLOKIUSDT,2026-05-16 20:00:00+00:00,-0.00021419,-2.3752952,-3.8e-05
1000FLOKIUSDT,2026-05-17 00:00:00+00:00,-0.00021419,-2.2282164,-3.8e-05
1000FLOKIUSDT,2026-05-17 04:00:00+00:00,-0.00011277,-0.87506807,-5.572e-05
1000FLOKIUSDT,2026-05-17 08:00:00+00:00,-0.00011277,-0.8614457,-5.572e-05
1000FLOKIUSDT,2026-05-17 12:00:00+00:00,-0.00010755,-0.7690398,4.902e-05
1000FLOKIUSDT,2026-05-17 16:00:00+00:00,-0.00010755,-0.7454768,4.902e-05
1000FLOKIUSDT,2026-05-17 20:00:00+00:00,-0.00023153,-2.151361,-1.734e-05
1000FLOKIUSDT,2026-05-18 00:00:00+00:00,-0.00023153,-1.9907913,-1.734e-05
1000FLOKIUSDT,2026-05-18 04:00:00+00:00,-0.00025766,-2.122828,-0.00014489
1000FLOKIUSDT,2026-05-18 08:00:00+00:00,-0.00025766,-1.9786164,-0.00014489
1000FLOKIUSDT,2026-05-18 12:00:00+00:00,-0.00021823,-1.470772,-0.00011068
1000FLOKIUSDT,2026-05-18 16:00:00+00:00,-0.00021823,-1.3962489,-0.00011068
1000FLOKIUSDT,2026-05-18 20:00:00+00:00,-0.00024036,-1.5357199,-8.83e-06
1000FLOKIUSDT,2026-05-19 00:00:00+00:00,-0.00024036,-1.4565147,-8.83e-06
1000FLOKIUSDT,2026-05-19 04:00:00+00:00,-0.00025976,-1.5740254,-2.1e-06
1000FLOKIUSDT,2026-05-19 08:00:00+00:00,-0.00025976,-1.5064873,-2.1e-06
1000FLOKIUSDT,2026-05-19 12:00:00+00:00,-0.00024088,-1.2605383,-2.265e-05
1000FLOKIUSDT,2026-05-19 16:00:00+00:00,-0.00024088,-1.2094402,-2.265e-05
1000FLOKIUSDT,2026-05-19 20:00:00+00:00,-0.00028338,-1.5538278,-4.302e-05
1000FLOKIUSDT,2026-05-20 00:00:00+00:00,-0.00028338,-1.4691778,-4.302e-05
1000FLOKIUSDT,2026-05-20 04:00:00+00:00,-0.00032337,-1.7458904,-6.361e-05
1000FLOKIUSDT,2026-05-20 08:00:00+00:00,-0.00032337,-1.6444005,-6.361e-05
1000FLOKIUSDT,2026-05-20 12:00:00+00:00,-0.00031938,-1.5182089,-7.85e-05
1000FLOKIUSDT,2026-05-20 16:00:00+00:00,-0.00031938,-1.4377787,-7.85e-05
1000FLOKIUSDT,2026-05-20 20:00:00+00:00,-0.00042347,-2.180008,-0.00014009
1000FLOKIUSDT,2026-05-21 00:00:00+00:00,-0.00042347,-2.0187228,-0.00014009
1000FLOKIUSDT,2026-05-21 04:00:00+00:00,-0.00023146,-0.42491204,9.191e-05
1000FLOKIUSDT,2026-05-21 08:00:00+00:00,-0.00023146,-0.4035165,9.191e-05
1000FLOKIUSDT,2026-05-21 12:00:00+00:00,-0.00027798,-0.74558353,4.14e-05
1000FLOKIUSDT,2026-05-21 16:00:00+00:00,-0.00027798,-0.7077136,4.14e-05
1000FLOKIUSDT,2026-05-21 20:00:00+00:00,-0.00022212,-0.1953494,0.00020135
1000FLOKIUSDT,2026-05-22 00:00:00+00:00,-0.00022212,-0.14301828,0.00020135
1000FLOKIUSDT,2026-05-22 04:00:00+00:00,-0.00022737,-0.14387307,4.09e-06
1000FLOKIUSDT,2026-05-22 08:00:00+00:00,-0.00022737,-0.08747145,4.09e-06
1000FLOKIUSDT,2026-05-22 12:00:00+00:00,-0.00024293,-0.2176333,3.505e-05
1000FLOKIUSDT,2026-05-22 16:00:00+00:00,-0.00024293,-0.16895705,3.505e-05
1000FLOKIUSDT,2026-05-22 20:00:00+00:00,-0.00014313,1.0862275,7.899e-05
1000FLOKIUSDT,2026-05-23 00:00:00+00:00,-0.00014313,1.0670398,7.899e-05
1000FLOKIUSDT,2026-05-23 04:00:00+00:00,-0.00036347,-1.64686,-0.0001361
1000FLOKIUSDT,2026-05-23 08:00:00+00:00,-0.00036347,-1.6098611,-0.0001361
1000FLOKIUSDT,2026-05-23 12:00:00+00:00,-0.00042422,-2.2267585,-0.00018129
1000FLOKIUSDT,2026-05-23 16:00:00+00:00,-0.00042422,-2.0660138,-0.00018129
1000FLOKIUSDT,2026-05-23 20:00:00+00:00,-0.00033792,-0.96465385,-0.00019479
1000FLOKIUSDT,2026-05-24 00:00:00+00:00,-0.00033792,-0.9224709,-0.00019479
1000FLOKIUSDT,2026-05-24 04:00:00+00:00,-7.046e-05,2.2355156,0.00029301
1000FLOKIUSDT,2026-05-24 08:00:00+00:00,-7.046e-05,2.173199,0.00029301
1000FLOKIUSDT,2026-05-24 12:00:00+00:00,-0.00024031,0.26476017,0.00018391
1000FLOKIUSDT,2026-05-24 16:00:00+00:00,-0.00024031,0.31553057,0.00018391
1000FLOKIUSDT,2026-05-24 20:00:00+00:00,-0.00024399,0.27480593,9.393e-05
1000FLOKIUSDT,2026-05-25 00:00:00+00:00,-0.00024399,0.2788714,9.393e-05
1000FLOKIUSDT,2026-05-25 04:00:00+00:00,-0.00027579,-0.112846375,-0.00020533
1000FLOKIUSDT,2026-05-25 08:00:00+00:00,-0.00027579,-0.10745805,-0.00020533
1000FLOKIUSDT,2026-05-25 12:00:00+00:00,-0.00021257,0.6797057,2.774e-05
1000FLOKIUSDT,2026-05-25 16:00:00+00:00,-0.00021257,0.67729205,2.774e-05
1000FLOKIUSDT,2026-05-25 20:00:00+00:00,-0.00010984,1.842311,0.00013415
1000FLOKIUSDT,2026-05-26 00:00:00+00:00,-0.00010984,1.7389461,0.00013415
1000FLOKIUSDT,2026-05-26 04:00:00+00:00,-0.00010499,1.6903093,0.0001708
1000FLOKIUSDT,2026-05-26 08:00:00+00:00,-0.00010499,1.5972131,0.0001708
1000FLOKIUSDT,2026-05-26 12:00:00+00:00,-0.00019976,0.56384045,1.281e-05
1000FLOKIUSDT,2026-05-26 16:00:00+00:00,-0.00019976,0.55139476,1.281e-05
1000FLOKIUSDT,2026-05-26 20:00:00+00:00,-0.00014109,1.1256992,-3.125e-05
1000FLOKIUSDT,2026-05-27 00:00:00+00:00,-0.00014109,1.0763391,-3.125e-05
1000FLOKIUSDT,2026-05-27 04:00:00+00:00,-0.00015837,0.8553315,-5.338e-05
